run_id,point_index,lambda,branch_row,from_bus_ext,to_bus_ext,PF,QF,PT,QT,RATE_A,MVA_F,MVA_T,loading_pct,status
beerten_vsc,4,0.143734049853587,6,3,4,25.4825386214708,8.44664945395307,-25.4086787254207,-10.2143791283027,250,26.8459617371537,27.3849319069512,10.9539727627805,1
beerten_vsc,4,0.143734049853587,7,4,5,0.723182279267321,0.826053511297395,-0.713956812572809,-5.702623780917,250,1.0978875227331,5.74714296993726,2.2988571879749,1
beerten_vsc,4,0.143734049853587,8,4,7,45.8579863452246,6.80491376514471,-45.7493619935071,-5.71867024797027,250,46.3601311796015,46.1053935263324,18.5440524718406,1
beerten_vsc,5,0.191446075536176,1,1,2,108.655527296483,68.443104727036,-105.636079000965,-65.7555598404816,250,128.415272443556,124.429798829032,51.3661089774225,1
beerten_vsc,5,0.191446075536176,2,1,3,42.1569103719276,11.2315739718663,-40.7511839144223,-12.3233945993504,250,43.6274379948243,42.5737600509794,17.4509751979297,1
beerten_vsc,5,0.191446075536176,3,2,3,18.6014383803776,-7.82058672053557,-18.3735027366234,4.50439365179814,250,20.1785798923612,18.9175887729665,8.07143195694447,1
beerten_vsc,5,0.191446075536176,4,2,4,22.9107046508593,-5.91638629573497,-22.5865615693295,2.91171353317887,250,23.6622909795156,22.7734678787489,9.46491639180625,1
beerten_vsc,5,0.191446075536176,5,2,5,36.0375570901492,0.0125505479473799,-35.5171597580748,-1.40579068523596,250,36.0375592755949,35.5449698935209,14.415023710238,1
beerten_vsc,5,0.191446075536176,6,3,4,26.2603635775156,9.46138071645847,-26.1804588593438,-11.2102175655166,250,27.9128002945796,28.4795611615069,11.3918244646028,1
beerten_vsc,5,0.191446075536176,7,4,5,0.991152273933313,1.16102235707303,-0.979679553504791,-6.02203526057217,250,1.52655027553847,6.10120321798331,2.44048128719332,1
beerten_vsc,5,0.191446075536176,8,4,7,47.775868151558,7.1374816805835,-47.6578430211428,-5.95723037643119,250,48.3060785240918,48.0287267704003,19.3224314096367,1
beerten_vsc,6,0.239049534026348,1,1,2,111.221171346546,67.7247927801967,-108.119581409119,-64.7908229679153,250,130.218264897127,126.046398698823,52.0873059588507,1
beerten_vsc,6,0.239049534026348,2,1,3,43.880240907788,10.8195489713938,-42.3770633433941,-11.6190162782122,250,45.1944485757919,43.9410632197651,18.0777794303168,1
beerten_vsc,6,0.239049534026348,3,2,3,19.9369109043037,-8.20959745118917,-19.6752871941565,4.99446858163074,250,21.5610274967756,20.2993015294969,8.62441099871024,1
beerten_vsc,6,0.239049534026348,4,2,4,24.364022078163,-6.11855285483845,-23.997681248497,3.24199932631326,250,25.1205545492663,24.2156822108376,10.0482218197065,1
beerten_vsc,6,0.239049534026348,5,2,5,38.7074857030088,0.415132887607068,-38.1067108296385,-1.56306945549727,250,38.709711762851,38.1387545205188,15.4838847051404,1
beerten_vsc,6,0.239049534026348,6,3,4,27.0388040093462,10.4842147459502,-26.9525055982874,-12.2131075215362,250,29.0002703624472,29.5904976868981,11.8361990747592,1
beerten_vsc,6,0.239049534026348,7,4,5,1.26039842619251,1.49778996585326,-1.24636484339984,-6.34226121938134,250,1.9575441181642,6.46356733528255,2.58542693411302,1
beerten_vsc,6,0.239049534026348,8,4,7,49.6897884175469,7.47331823467161,-49.5619813609709,-6.19524766891189,250,50.2486373787116,49.9476835309145,20.0994549514846,1
beerten_vsc,7,0.286541107969498,1,1,2,113.794725805754,67.0086817730214,-110.608091580791,-63.8195790981303,250,132.058332013413,127.69921142829,52.8233328053653,1
beerten_vsc,7,0.286541107969498,2,1,3,45.6065083661177,10.4145341898376,-44.0010861789916,-10.9072676284594,250,46.7805101269755,45.3328145171892,18.7122040507902,1
beerten_vsc,7,0.286541107969498,3,2,3,21.2727831604969,-8.594903662455,-20.9751687258705,5.48774696633422,250,22.9434886702176,21.6811685534993,9.17739546808702,1
beerten_vsc,7,0.286541107969498,4,2,4,25.8168260453947,-6.31504461376173,-25.4057491751486,3.57423436334724,250,26.5779663543314,25.6559397106147,10.6311865417326,1
beerten_vsc,7,0.286541107969498,5,2,5,41.3755430229664,0.833245367807506,-40.6885911852097,-1.71846123061228,250,41.3839323685934,40.724864169672,16.5535729474374,1
beerten_vsc,7,0.286541107969498,6,3,4,27.8178308521946,11.5150819198221,-27.7247849533165,-13.2229646537645,250,30.1069564210919,30.7166159422282,12.2866463768913,1
beerten_vsc,7,0.286541107969498,7,4,5,1.53092136191168,1.83634030967353,-1.51400807368915,-6.6632704815721,250,2.3907877256857,6.83311012334691,2.73324404933876,1
beerten_vsc,7,0.286541107969498,8,4,7,51.5996127636041,7.81238998604271,-51.4616443188649,-6.43270553865137,250,52.1876755053136,51.8621300810944,20.8750702021255,1
beerten_vsc,8,0.333917794818074,1,1,2,116.376035519036,66.294849351336,-113.101438804428,-62.8418592075099,250,133.93427004932,129.387150553245,53.5737080197282,1
beerten_vsc,8,0.333917794818074,2,1,3,47.3355883249482,10.016574367445,-45.6231260394916,-10.1881875110751,250,48.383775009062,46.746858657841,19.3535100036248,1
